date,temperature,wind_speed,wind_gust,wind_direction,uv_index,solar_irradiance,pressure,precipitation_rate,precipitation_accumulated,illuminance,humidity
2022-10-12 19:00:00+00:00,12.16572764244132,2.9046517499107987,3.687323894976527,153.05164319248826,0.0,0.0,999.6185987572763,0.0,252.73001099999968,0.0,89.97183098591549
2022-10-12 20:00:00+00:00,11.708968543408073,1.654762391668161,2.0948878584574024,39.0762331838565,0.0,0.0,999.9965489134531,0.0,252.73001099999968,0.0,93.34529147982063
2022-10-12 21:00:00+00:00,11.2448429658296,0.7736663945874439,1.0131389943721985,86.91479820627802,0.0,0.0,1000.4216636995518,0.0,252.73001099999968,0.0,93.29596412556054
2022-10-12 22:00:00+00:00,11.101802124459446,0.6730090326441452,0.9005405234774788,126.14864864864865,0.0,0.0,1000.5429220315315,0.0,252.73001099999968,0.0,94.0
2022-10-12 23:00:00+00:00,11.013302833348625,0.8431082871330285,1.0808256677477088,99.61467889908256,0.0,0.0,1000.430135449541,0.0,252.73001099999968,0.0,93.96330275229357
2022-10-13 00:00:00+00:00,10.726244365384614,0.9208326123665158,1.199999977407244,54.61538461538461,0.0,0.0,1000.6063356742081,0.0,252.73001099999968,0.0,91.41628959276018
2022-10-13 01:00:00+00:00,10.397767897008928,0.3967500160044647,0.5737499890178557,75.65625,0.0,0.0,1000.5692277321428,0.0,252.73001099999968,0.0,91.19642857142857
2022-10-13 02:00:00+00:00,10.076470711131217,0.5364724184886887,0.6853846023167429,42.18552036199095,0.0,0.0,1000.4589772126691,0.0,252.73001099999968,0.0,92.95927601809954
2022-10-13 03:00:00+00:00,9.839366481660628,0.8744995777556567,1.0661538260769248,69.1131221719457,0.0,0.0,1000.2713568009046,0.0,252.73001099999968,0.0,93.9366515837104
2022-10-13 04:00:00+00:00,9.836486434405407,1.052156796396397,1.3186486238198236,57.16216216216216,0.0,0.0,1000.1860519189197,0.0,252.73001099999968,0.0,89.72972972972973
2022-10-13 05:00:00+00:00,9.618834277062765,0.8418206585874434,1.026860967116595,62.07174887892376,0.0,0.0,1000.169939385651,0.0,252.73001099999968,1.748878923766816,87.02690582959642
2022-10-13 06:00:00+00:00,9.342342260981985,0.2784864963783787,0.3583783715180175,67.26576576576576,0.0,0.0,1000.3152078333328,0.0,252.73001099999968,5323.918918918919,88.82432432432432
2022-10-13 07:00:00+00:00,9.186363753190903,0.5942363859727279,0.8067272574181829,52.55909090909091,0.0,0.0,1000.2197276681821,0.0,252.73001099999968,53869.86363636364,87.44545454545455
2022-10-13 08:00:00+00:00,9.702262459855202,0.8168018425022628,1.0269230575927615,92.12669683257919,0.22171945701357465,0.0,1000.3072410045244,0.0,252.73001099999968,105897.28506787331,82.96380090497738
2022-10-13 09:00:00+00:00,10.931818164545456,1.1035818561499997,1.3816363376636376,96.8,0.6590909090909091,0.0,1000.4680428181821,0.0,252.73001099999968,150773.5,69.45454545454545
2022-10-13 10:00:00+00:00,11.655092561805557,0.9332037393981478,1.178194422199075,82.77314814814815,1.9074074074074074,0.0,1000.3668111157406,0.0,252.73001099999968,307140.50925925927,63.6712962962963
2022-10-13 11:00:00+00:00,12.812785383789954,0.9742338222922379,1.238904086260275,115.64383561643835,2.0684931506849313,0.0,999.9246695228311,0.0,252.73001099999968,347956.34703196347,56.56164383561644
2022-10-13 12:00:00+00:00,13.831651411880733,1.0315816907385313,1.3311467650688078,148.73394495412845,2.7110091743119265,0.0,999.4429990454134,0.0,252.73001099999968,417504.3577981651,54.596330275229356
2022-10-13 13:00:00+00:00,14.03221156951923,1.6651115992932692,2.003221120889427,186.4471153846154,2.014423076923077,0.0,998.8127861024036,0.0,252.73001099999968,328638.17307692306,55.27884615384615
2022-10-13 14:00:00+00:00,14.307441840139536,1.8124856446093016,2.2368836812511645,182.32093023255814,1.3069767441860465,0.0,998.3193969716277,0.0,252.73001099999968,242126.55813953487,58.12093023255814
2022-10-13 15:00:00+00:00,14.239631332027653,1.7865807041612887,2.188064478410142,158.7557603686636,0.4470046082949309,0.0,998.1643679539168,0.0,252.73001099999968,130302.30414746543,61.83870967741935
2022-10-13 16:00:00+00:00,13.46301367954338,1.376219223598174,1.7069862693242017,185.63013698630138,0.0,0.0,998.0689109196346,0.0,252.73001099999968,34546.62100456621,67.77625570776256
2022-10-13 17:00:00+00:00,12.23926942200913,0.20319818146575355,0.272465748182648,205.4337899543379,0.0,0.0,997.9982168831048,0.0,252.73001099999968,1972.283105022831,74.26027397260275
2022-10-13 18:00:00+00:00,11.413574671809956,0.8986860066606333,1.0707692105791837,209.73303167420815,0.0,0.0,997.9133303565615,0.0,252.73001099999968,0.0,77.5475113122172
2022-10-13 19:00:00+00:00,11.3736363455,1.800565519104545,2.1164999603227312,210.0090909090909,0.0,0.0,997.5400046609092,0.0,252.73001099999968,0.0,79.15454545454546
2022-10-13 20:00:00+00:00,10.519724719220186,1.2333486640045876,1.5183027237477078,217.3302752293578,0.0,0.0,997.4380868353218,0.0,252.73001099999968,0.0,84.92201834862385
2022-10-13 21:00:00+00:00,9.980382814239233,1.7575962372392355,2.1473683807894774,208.44976076555025,0.0,0.0,997.3907768569375,0.0,252.73001099999968,0.0,88.57894736842105
2022-10-13 22:00:00+00:00,9.325113993406404,1.2647689943835607,1.5346575054246594,222.1917808219178,0.0,0.0,997.0257515420094,0.0,252.73001099999968,0.0,90.92237442922375
2022-10-13 23:00:00+00:00,10.084804020196074,2.486976558137254,3.037499953730393,190.22058823529412,0.0,0.0,996.4344057553927,0.0,252.73001099999968,0.0,89.27450980392157
2022-10-14 00:00:00+00:00,10.04973551306878,2.6032593597936495,3.310952326634923,157.57671957671957,0.0,0.0,995.9142759613765,0.0,252.73001099999968,0.0,89.76190476190476
2022-10-14 01:00:00+00:00,10.243127971990521,2.661154595668247,3.318625538298577,196.49763033175356,0.0,0.0,995.3623975393368,0.0,252.73001099999968,0.0,90.0
2022-10-14 02:00:00+00:00,10.186976694697677,2.3037228767581386,2.791953437218608,201.55348837209303,0.0,0.0,994.5558900334885,0.0,252.73001099999968,0.0,90.91627906976744
2022-10-14 03:00:00+00:00,10.038073530412841,1.8865064880550455,2.3254128059999997,209.89449541284404,0.0,0.0,993.8370148541281,0.0,252.73001099999968,0.0,92.52752293577981
2022-10-14 04:00:00+00:00,10.012149578733647,1.8224598810467272,2.3283644479626213,182.92523364485982,0.0,0.0,993.4522465509347,0.0,252.73001099999968,0.0,92.7196261682243
2022-10-14 05:00:00+00:00,10.28206525128804,2.1966000792663034,2.699673867657609,211.70652173913044,0.0,0.0,992.8884393456518,0.0,252.73001099999968,2.8260869565217392,94.0
2022-10-14 06:00:00+00:00,10.88181815159091,3.521509220400001,4.277045396413638,213.7,0.0,0.0,992.3380104745455,0.0,252.73001099999968,4383.681818181818,94.00454545454545
2022-10-14 07:00:00+00:00,11.073809505714287,2.9961334518428564,3.647714241433332,212.1809523809524,0.0380952380952381,0.0,992.4138270752383,0.0,252.73001099999968,37197.52380952381,94.94761904761904
2022-10-14 08:00:00+00:00,11.477828013031676,2.3530770155158374,2.8846153436063373,178.7601809954751,0.0,0.0,992.7045749271497,0.0,252.73001099999968,44507.466063348416,95.0
2022-10-14 09:00:00+00:00,11.667873257601812,3.139281557162895,3.99923072047059,135.26696832579185,0.38009049773755654,0.0,992.4763642063351,0.0,252.73001099999968,120540.76923076923,93.23981900452489
2022-10-14 10:00:00+00:00,12.954377846912443,2.2065162102580635,2.813225768147468,135.19815668202764,1.576036866359447,0.0,992.1292024258055,0.0,252.73001099999968,269029.7235023042,85.0552995391705
2022-10-14 11:00:00+00:00,14.816143540358745,3.240504153681613,4.182914747910318,110.79820627802691,2.3497757847533634,0.0,991.550060048879,0.0,252.73001099999968,357969.6412556054,71.34529147982063
