location,lat,lon,asl,variable,unit,level,timeResolution,aggregation,20221001T0000,20221001T0100,20221001T0200,20221001T0300,20221001T0400,20221001T0500,20221001T0600,20221001T0700,20221001T0800,20221001T0900,20221001T1000,20221001T1100,20221001T1200,20221001T1300,20221001T1400,20221001T1500,20221001T1600,20221001T1700,20221001T1800,20221001T1900,20221001T2000,20221001T2100,20221001T2200,20221001T2300,20221002T0000,20221002T0100,20221002T0200,20221002T0300,20221002T0400,20221002T0500,20221002T0600,20221002T0700,20221002T0800,20221002T0900,20221002T1000,20221002T1100,20221002T1200,20221002T1300,20221002T1400,20221002T1500,20221002T1600,20221002T1700,20221002T1800,20221002T1900,20221002T2000,20221002T2100,20221002T2200,20221002T2300,20221003T0000,20221003T0100,20221003T0200,20221003T0300,20221003T0400,20221003T0500,20221003T0600,20221003T0700,20221003T0800,20221003T0900,20221003T1000,20221003T1100,20221003T1200,20221003T1300,20221003T1400,20221003T1500,20221003T1600,20221003T1700,20221003T1800,20221003T1900,20221003T2000,20221003T2100,20221003T2200,20221003T2300,20221004T0000,20221004T0100,20221004T0200,20221004T0300,20221004T0400,20221004T0500,20221004T0600,20221004T0700,20221004T0800,20221004T0900,20221004T1000,20221004T1100,20221004T1200,20221004T1300,20221004T1400,20221004T1500,20221004T1600,20221004T1700,20221004T1800,20221004T1900,20221004T2000,20221004T2100,20221004T2200,20221004T2300,20221005T0000,20221005T0100,20221005T0200,20221005T0300,20221005T0400,20221005T0500,20221005T0600,20221005T0700,20221005T0800,20221005T0900,20221005T1000,20221005T1100,20221005T1200,20221005T1300,20221005T1400,20221005T1500,20221005T1600,20221005T1700,20221005T1800,20221005T1900,20221005T2000,20221005T2100,20221005T2200,20221005T2300,20221006T0000,20221006T0100,20221006T0200,20221006T0300,20221006T0400,20221006T0500,20221006T0600,20221006T0700,20221006T0800,20221006T0900,20221006T1000,20221006T1100,20221006T1200,20221006T1300,20221006T1400,20221006T1500,20221006T1600,20221006T1700,20221006T1800,20221006T1900,20221006T2000,20221006T2100,20221006T2200,20221006T2300,20221007T0000,20221007T0100,20221007T0200,20221007T0300,20221007T0400,20221007T0500,20221007T0600,20221007T0700,20221007T0800,20221007T0900,20221007T1000,20221007T1100,20221007T1200,20221007T1300,20221007T1400,20221007T1500,20221007T1600,20221007T1700,20221007T1800,20221007T1900,20221007T2000,20221007T2100,20221007T2200,20221007T2300,20221008T0000,20221008T0100,20221008T0200,20221008T0300,20221008T0400,20221008T0500,20221008T0600,20221008T0700,20221008T0800,20221008T0900,20221008T1000,20221008T1100,20221008T1200,20221008T1300,20221008T1400,20221008T1500,20221008T1600,20221008T1700,20221008T1800,20221008T1900,20221008T2000,20221008T2100,20221008T2200,20221008T2300,20221009T0000,20221009T0100,20221009T0200,20221009T0300,20221009T0400,20221009T0500,20221009T0600,20221009T0700,20221009T0800,20221009T0900,20221009T1000,20221009T1100,20221009T1200,20221009T1300,20221009T1400,20221009T1500,20221009T1600,20221009T1700,20221009T1800,20221009T1900,20221009T2000,20221009T2100,20221009T2200,20221009T2300,20221010T0000,20221010T0100,20221010T0200,20221010T0300,20221010T0400,20221010T0500,20221010T0600,20221010T0700,20221010T0800,20221010T0900,20221010T1000,20221010T1100,20221010T1200,20221010T1300,20221010T1400,20221010T1500,20221010T1600,20221010T1700,20221010T1800,20221010T1900,20221010T2000,20221010T2100,20221010T2200,20221010T2300,20221011T0000,20221011T0100,20221011T0200,20221011T0300,20221011T0400,20221011T0500,20221011T0600,20221011T0700,20221011T0800,20221011T0900,20221011T1000,20221011T1100,20221011T1200,20221011T1300,20221011T1400,20221011T1500,20221011T1600,20221011T1700,20221011T1800,20221011T1900,20221011T2000,20221011T2100,20221011T2200,20221011T2300,20221012T0000,20221012T0100,20221012T0200,20221012T0300,20221012T0400,20221012T0500,20221012T0600,20221012T0700,20221012T0800,20221012T0900,20221012T1000,20221012T1100,20221012T1200,20221012T1300,20221012T1400,20221012T1500,20221012T1600,20221012T1700,20221012T1800,20221012T1900,20221012T2000,20221012T2100,20221012T2200,20221012T2300,20221013T0000,20221013T0100,20221013T0200,20221013T0300,20221013T0400,20221013T0500,20221013T0600,20221013T0700,20221013T0800,20221013T0900,20221013T1000,20221013T1100,20221013T1200,20221013T1300,20221013T1400,20221013T1500,20221013T1600,20221013T1700,20221013T1800,20221013T1900,20221013T2000,20221013T2100,20221013T2200,20221013T2300,20221014T0000,20221014T0100,20221014T0200,20221014T0300,20221014T0400,20221014T0500,20221014T0600,20221014T0700,20221014T0800,20221014T0900,20221014T1000,20221014T1100,20221014T1200,20221014T1300,20221014T1400,20221014T1500,20221014T1600,20221014T1700,20221014T1800,20221014T1900,20221014T2000,20221014T2100,20221014T2200,20221014T2300,20221015T0000,20221015T0100,20221015T0200,20221015T0300,20221015T0400,20221015T0500,20221015T0600,20221015T0700,20221015T0800,20221015T0900,20221015T1000,20221015T1100,20221015T1200,20221015T1300,20221015T1400,20221015T1500,20221015T1600,20221015T1700,20221015T1800,20221015T1900,20221015T2000,20221015T2100,20221015T2200,20221015T2300,20221016T0000,20221016T0100,20221016T0200,20221016T0300,20221016T0400,20221016T0500,20221016T0600,20221016T0700,20221016T0800,20221016T0900,20221016T1000,20221016T1100,20221016T1200,20221016T1300,20221016T1400,20221016T1500,20221016T1600,20221016T1700,20221016T1800,20221016T1900,20221016T2000,20221016T2100,20221016T2200,20221016T2300,20221017T0000,20221017T0100,20221017T0200,20221017T0300,20221017T0400,20221017T0500,20221017T0600,20221017T0700,20221017T0800,20221017T0900,20221017T1000,20221017T1100,20221017T1200,20221017T1300,20221017T1400,20221017T1500,20221017T1600,20221017T1700,20221017T1800,20221017T1900,20221017T2000,20221017T2100,20221017T2200,20221017T2300,20221018T0000,20221018T0100,20221018T0200,20221018T0300,20221018T0400,20221018T0500,20221018T0600,20221018T0700,20221018T0800,20221018T0900,20221018T1000,20221018T1100,20221018T1200,20221018T1300,20221018T1400,20221018T1500,20221018T1600,20221018T1700,20221018T1800,20221018T1900,20221018T2000,20221018T2100,20221018T2200,20221018T2300,20221019T0000,20221019T0100,20221019T0200,20221019T0300,20221019T0400,20221019T0500,20221019T0600,20221019T0700,20221019T0800,20221019T0900,20221019T1000,20221019T1100,20221019T1200,20221019T1300,20221019T1400,20221019T1500,20221019T1600,20221019T1700,20221019T1800,20221019T1900,20221019T2000,20221019T2100,20221019T2200,20221019T2300,20221020T0000,20221020T0100,20221020T0200,20221020T0300,20221020T0400,20221020T0500,20221020T0600,20221020T0700,20221020T0800,20221020T0900,20221020T1000,20221020T1100,20221020T1200,20221020T1300,20221020T1400,20221020T1500,20221020T1600,20221020T1700,20221020T1800,20221020T1900,20221020T2000,20221020T2100,20221020T2200,20221020T2300,20221021T0000,20221021T0100,20221021T0200,20221021T0300,20221021T0400,20221021T0500,20221021T0600,20221021T0700,20221021T0800,20221021T0900,20221021T1000,20221021T1100,20221021T1200,20221021T1300,20221021T1400,20221021T1500,20221021T1600,20221021T1700,20221021T1800,20221021T1900,20221021T2000,20221021T2100,20221021T2200,20221021T2300,20221022T0000,20221022T0100,20221022T0200,20221022T0300,20221022T0400,20221022T0500,20221022T0600,20221022T0700,20221022T0800,20221022T0900,20221022T1000,20221022T1100,20221022T1200,20221022T1300,20221022T1400,20221022T1500,20221022T1600,20221022T1700,20221022T1800,20221022T1900,20221022T2000,20221022T2100,20221022T2200,20221022T2300,20221023T0000,20221023T0100,20221023T0200,20221023T0300,20221023T0400,20221023T0500,20221023T0600,20221023T0700,20221023T0800,20221023T0900,20221023T1000,20221023T1100,20221023T1200,20221023T1300,20221023T1400,20221023T1500,20221023T1600,20221023T1700,20221023T1800,20221023T1900,20221023T2000,20221023T2100,20221023T2200,20221023T2300,20221024T0000,20221024T0100,20221024T0200,20221024T0300,20221024T0400,20221024T0500,20221024T0600,20221024T0700,20221024T0800,20221024T0900,20221024T1000,20221024T1100,20221024T1200,20221024T1300,20221024T1400,20221024T1500,20221024T1600,20221024T1700,20221024T1800,20221024T1900,20221024T2000,20221024T2100,20221024T2200,20221024T2300,20221025T0000,20221025T0100,20221025T0200,20221025T0300,20221025T0400,20221025T0500,20221025T0600,20221025T0700,20221025T0800,20221025T0900,20221025T1000,20221025T1100,20221025T1200,20221025T1300,20221025T1400,20221025T1500,20221025T1600,20221025T1700,20221025T1800,20221025T1900,20221025T2000,20221025T2100,20221025T2200,20221025T2300,20221026T0000,20221026T0100,20221026T0200,20221026T0300,20221026T0400,20221026T0500,20221026T0600,20221026T0700,20221026T0800,20221026T0900,20221026T1000,20221026T1100,20221026T1200,20221026T1300,20221026T1400,20221026T1500,20221026T1600,20221026T1700,20221026T1800,20221026T1900,20221026T2000,20221026T2100,20221026T2200,20221026T2300,20221027T0000,20221027T0100,20221027T0200,20221027T0300,20221027T0400,20221027T0500,20221027T0600,20221027T0700,20221027T0800,20221027T0900,20221027T1000,20221027T1100,20221027T1200,20221027T1300,20221027T1400,20221027T1500,20221027T1600,20221027T1700,20221027T1800,20221027T1900,20221027T2000,20221027T2100,20221027T2200,20221027T2300,20221028T0000,20221028T0100,20221028T0200,20221028T0300,20221028T0400,20221028T0500,20221028T0600,20221028T0700,20221028T0800,20221028T0900,20221028T1000,20221028T1100,20221028T1200,20221028T1300,20221028T1400,20221028T1500,20221028T1600,20221028T1700,20221028T1800,20221028T1900,20221028T2000,20221028T2100,20221028T2200,20221028T2300,20221029T0000,20221029T0100,20221029T0200,20221029T0300,20221029T0400,20221029T0500,20221029T0600,20221029T0700,20221029T0800,20221029T0900,20221029T1000,20221029T1100,20221029T1200,20221029T1300,20221029T1400,20221029T1500,20221029T1600,20221029T1700,20221029T1800,20221029T1900,20221029T2000,20221029T2100,20221029T2200,20221029T2300,20221030T0000,20221030T0100,20221030T0200,20221030T0300,20221030T0400,20221030T0500,20221030T0600,20221030T0700,20221030T0800,20221030T0900,20221030T1000,20221030T1100,20221030T1200,20221030T1300,20221030T1400,20221030T1500,20221030T1600,20221030T1700,20221030T1800,20221030T1900,20221030T2000,20221030T2100,20221030T2200,20221030T2300
,38.70596,-9.14389,37.687,Temperature,°C,2 m elevation corrected,hourly,none,15.558967,15.398967,15.108967,14.818967,14.418967,14.038967,13.598967,13.248967,14.478967,15.8889675,17.228968,18.958967,20.708967,22.238968,23.428967,23.938967,23.918966,23.448967,22.048967,20.598967,20.088966,19.598967,19.448967,19.098967,18.418966,17.638968,17.238968,16.798967,16.988968,15.738968,15.018967,14.588967,14.798967,15.938967,17.658966,19.848967,22.128967,23.898968,24.878967,25.148968,25.078966,24.688967,23.208967,21.888968,20.748966,20.078966,19.228968,18.358967,18.198967,17.478968,16.668966,15.748966,15.118967,14.658967,14.108967,13.718967,15.518967,16.768967,18.558968,20.148968,21.988968,22.818968,23.128967,22.578966,21.438967,21.078966,20.358967,18.978968,17.978968,17.218967,16.478968,15.968967,15.548967,14.978967,14.538967,13.888967,13.528967,13.378967,13.388967,13.258967,14.748967,16.898968,19.068968,20.548967,23.928967,25.108967,25.528967,25.398968,25.088966,24.348967,22.268967,21.738968,20.688967,19.608967,18.968967,17.838966,17.098967,16.618967,16.178967,15.788967,15.818968,15.718967,15.488967,15.048967,16.378967,18.478968,20.708967,22.798967,24.388968,25.338966,26.028967,26.418966,26.108967,24.838966,23.038967,21.198967,19.638968,18.688967,18.268967,17.868967,17.528967,17.158966,17.318968,17.458967,17.038967,16.478968,15.998966,15.538967,16.408966,18.078966,19.708967,20.938967,22.388968,23.518967,24.138968,24.448967,24.698967,24.388968,22.638968,21.258966,20.278967,19.378967,18.658966,18.048967,17.468967,16.798967,15.548967,14.738967,14.308967,14.168967,13.958967,13.778967,15.378967,18.218967,20.528967,22.238968,22.108967,22.998966,23.708967,24.088966,23.998966,23.938967,23.078966,21.288967,20.168966,19.368967,18.678967,18.108967,17.578966,16.858967,16.578966,16.158966,15.848967,15.988968,16.028967,15.638967,16.508966,18.388968,20.588966,22.598967,22.948967,23.758966,24.348967,24.618967,24.938967,24.428967,23.138968,22.078966,20.898968,19.768967,19.048967,18.248966,17.388968,16.748966,15.988968,15.558967,15.628967,15.968967,16.238968,16.058968,16.758966,18.248966,19.428967,20.498966,21.158966,22.128967,22.048967,21.628967,20.778967,19.708967,18.788967,18.188967,17.868967,16.958967,16.248966,16.518967,16.408966,16.128967,16.108967,16.428967,16.648968,16.478968,16.558968,16.868967,17.288967,17.788967,18.718967,19.058968,18.448967,18.658966,18.748966,18.548967,18.638968,18.758966,18.758966,18.218967,18.068968,18.128967,18.118967,17.958967,17.758966,17.788967,17.848967,17.798967,17.688967,17.068968,16.598967,16.388968,16.878967,18.138968,19.088966,20.148968,22.778967,23.638968,24.268967,24.568968,24.278967,22.928967,21.568968,20.658966,19.778967,18.988968,18.408966,17.808968,17.408966,17.138968,17.148968,17.278967,17.218967,17.188967,17.028967,16.698967,17.308968,19.158966,20.838966,22.378967,22.878967,23.918966,24.598967,24.938967,25.218967,24.828966,23.418966,22.108967,21.148968,20.498966,19.928967,19.478968,18.998966,19.058968,19.118967,18.708967,18.168966,17.538967,17.088966,16.738968,17.358967,19.308968,20.938967,21.798967,23.258966,24.078966,24.618967,24.958967,24.998966,24.738968,23.358967,21.908966,20.798967,19.518967,18.648968,18.278967,17.968967,17.378967,17.138968,17.088966,16.998966,16.868967,16.768967,16.808968,17.478968,18.958967,20.578966,21.978968,23.288967,24.368967,24.998966,25.298967,25.218967,24.028967,21.968967,20.458967,19.478968,18.648968,18.208967,17.738968,17.268967,16.818968,16.618967,16.488968,16.358967,16.308968,16.338966,16.178967,16.618967,17.968967,19.278967,20.498966,21.188967,21.758966,22.258966,22.448967,22.038967,21.128967,19.808968,18.798967,17.828966,16.818968,16.278967,16.008966,15.808968,16.258966,16.858967,17.278967,16.408966,15.808968,15.638967,15.288967,15.838966,17.928967,19.068968,20.268967,21.628967,22.278967,22.388968,21.848967,20.748966,19.618967,19.318968,18.648968,18.348967,18.248966,18.138968,18.038967,18.148968,18.208967,18.178967,18.168966,18.118967,17.818968,17.518967,17.478968,18.038967,19.388968,20.308968,20.798967,21.658966,22.178967,22.118967,21.918966,21.468967,20.618967,19.278967,18.218967,17.368967,16.698967,16.338966,16.798967,17.598967,18.438967,18.488968,18.548967,18.458967,18.678967,19.058968,19.118967,19.468967,20.318968,21.018967,21.638968,22.068968,22.318968,22.288967,21.988968,21.558968,20.828966,20.058968,19.648968,19.368967,19.248966,19.368967,19.088966,18.938967,18.938967,19.028967,18.948967,18.998966,19.158966,19.108967,18.938967,19.308968,19.318968,19.768967,19.548967,19.858967,19.538967,18.848967,18.908966,18.838966,18.158966,17.818968,17.598967,17.538967,17.508966,17.598967,17.538967,17.428967,17.308968,17.348967,17.298967,17.368967,17.428967,17.508966,17.688967,18.208967,18.768967,18.688967,18.638968,19.908966,21.028967,20.958967,20.748966,20.408966,19.718967,19.348967,19.318968,19.198967,18.908966,18.738968,18.428967,18.248966,18.068968,18.058968,18.198967,18.178967,17.918966,17.978968,18.198967,18.118967,18.528967,19.068968,19.598967,19.028967,19.748966,20.038967,19.898968,19.458967,19.098967,18.588966,18.168966,17.488968,17.078966,16.928967,16.928967,16.858967,16.978968,17.148968,17.698967,17.768967,17.588966,17.838966,17.928967,18.168966,19.088966,20.248966,20.188967,20.868967,20.438967,20.068968,20.298967,19.878967,19.468967,18.618967,18.348967,18.268967,18.288967,18.058968,18.078966,18.098967,18.008966,18.178967,18.388968,18.328966,18.118967,18.008966,17.578966,17.818968,18.818968,19.528967,19.888968,20.268967,19.988968,19.778967,19.808968,19.388968,19.188967,18.938967,18.558968,18.308968,17.848967,17.338966,17.238968,17.218967,17.148968,17.008966,17.138968,17.348967,17.348967,17.318968,17.398968,17.608967,18.248966,18.908966,19.188967,19.468967,19.948967,20.018967,19.828966,19.618967,19.598967,18.758966,18.088966,18.038967,17.658966,17.008966,16.318968,16.478968,16.698967,16.878967,16.928967,17.388968,18.078966,18.408966,18.498966,18.668966,19.338966,20.508966,21.168966,21.388968,21.368967,21.188967,20.848967,20.498966,19.858967,18.818968,17.978968,17.798967,17.788967,17.728968,17.798967,17.738968,17.938967,18.228968,18.248966,17.948967,18.218967,18.398968,18.598967,18.828966,19.468967,20.028967,20.908966,21.738968,22.478968,23.158966,23.778967,23.178967,21.678967,20.868967,20.368967,20.038967,19.598967,19.228968,18.998966,18.848967,18.848967,18.848967,18.848967,18.838966,18.888968,18.818968,18.718967,18.928967,19.948967,20.688967,21.408966,21.698967,22.038967,21.928967,21.488968,20.938967,20.298967,19.798967,19.698967,19.628967,19.418966,19.178967,19.048967,19.108967,19.038967,18.908966,18.858967,18.868967,18.858967,18.788967,18.558968,18.608967,18.958967,19.698967,20.518967,21.128967,22.088966,22.848967,22.918966,22.628967,22.058968,21.548967,21.468967,21.438967,21.368967,20.938967,20.438967,19.868967,19.438967,19.118967,19.148968,18.968967,18.688967,18.548967,18.488968,18.598967,19.388968,20.138968,20.568968,21.058968,20.998966,20.958967,20.478968,19.718967,19.138968,18.468967,17.958967,17.748966,17.708967,17.638968,17.528967,17.368967,16.898968,16.568968,16.338966,15.758966,14.868967,14.098967,13.768967,14.328967,15.818968,17.018967,17.788967,18.418966,19.198967,19.798967,20.068968,19.818968,19.088966,17.748966,16.838966,16.368967,16.298967,15.918966,15.498967
,38.70596,-9.14389,37.687,Relative Humidity,%,2 m above gnd,hourly,none,76.0,78.0,79.0,80.0,81.0,83.0,86.0,88.0,80.0,71.0,65.0,58.0,53.0,46.0,40.0,36.0,35.0,37.0,43.0,47.0,51.0,54.0,55.0,53.0,53.0,54.0,56.0,57.0,55.0,65.0,71.0,73.0,69.0,59.0,50.0,44.0,38.0,33.0,31.0,29.0,29.0,31.0,35.0,39.0,44.0,49.0,51.0,53.0,52.0,53.0,55.0,58.0,63.0,67.0,74.0,80.0,77.0,74.0,67.0,61.0,65.0,61.0,61.0,64.0,70.0,73.0,78.0,86.0,90.0,93.0,94.0,93.0,91.0,94.0,93.0,94.0,94.0,92.0,89.0,90.0,86.0,80.0,68.0,60.0,43.0,38.0,35.0,35.0,35.0,40.0,50.0,54.0,57.0,54.0,51.0,54.0,57.0,57.0,58.0,62.0,63.0,64.0,66.0,71.0,68.0,59.0,47.0,40.0,38.0,36.0,35.0,35.0,35.0,39.0,43.0,51.0,60.0,65.0,71.0,75.0,77.0,82.0,82.0,81.0,83.0,86.0,89.0,91.0,90.0,80.0,69.0,60.0,53.0,48.0,45.0,44.0,47.0,53.0,59.0,58.0,57.0,58.0,60.0,62.0,64.0,68.0,76.0,82.0,86.0,88.0,91.0,92.0,89.0,71.0,59.0,51.0,55.0,53.0,51.0,50.0,51.0,54.0,60.0,63.0,68.0,71.0,74.0,75.0,76.0,80.0,82.0,86.0,89.0,88.0,89.0,91.0,87.0,74.0,62.0,54.0,52.0,50.0,48.0,49.0,50.0,54.0,60.0,61.0,63.0,66.0,69.0,73.0,78.0,84.0,91.0,94.0,95.0,94.0,93.0,93.0,90.0,81.0,74.0,68.0,63.0,59.0,59.0,60.0,66.0,71.0,76.0,79.0,80.0,85.0,91.0,90.0,91.0,93.0,92.0,88.0,87.0,88.0,89.0,88.0,87.0,87.0,86.0,87.0,83.0,85.0,87.0,89.0,88.0,88.0,87.0,86.0,83.0,81.0,81.0,82.0,83.0,84.0,83.0,83.0,82.0,84.0,88.0,90.0,88.0,81.0,77.0,72.0,63.0,58.0,56.0,54.0,58.0,66.0,64.0,66.0,67.0,71.0,74.0,78.0,81.0,83.0,83.0,84.0,89.0,91.0,92.0,92.0,89.0,78.0,66.0,61.0,55.0,52.0,50.0,49.0,46.0,49.0,59.0,57.0,59.0,61.0,63.0,65.0,67.0,66.0,65.0,67.0,71.0,75.0,80.0,83.0,80.0,69.0,59.0,56.0,56.0,53.0,52.0,51.0,52.0,54.0,57.0,55.0,55.0,68.0,79.0,82.0,84.0,89.0,90.0,89.0,89.0,89.0,90.0,91.0,88.0,79.0,70.0,64.0,58.0,54.0,51.0,50.0,52.0,58.0,63.0,68.0,72.0,77.0,77.0,80.0,83.0,86.0,87.0,87.0,88.0,88.0,87.0,89.0,85.0,76.0,70.0,65.0,63.0,62.0,61.0,60.0,61.0,65.0,71.0,76.0,82.0,88.0,91.0,94.0,96.0,94.0,91.0,85.0,87.0,90.0,93.0,97.0,96.0,83.0,74.0,68.0,62.0,59.0,57.0,59.0,64.0,70.0,70.0,75.0,83.0,86.0,86.0,87.0,88.0,88.0,89.0,90.0,89.0,88.0,89.0,91.0,90.0,88.0,87.0,86.0,72.0,69.0,70.0,72.0,74.0,80.0,88.0,95.0,97.0,98.0,98.0,98.0,97.0,95.0,94.0,93.0,93.0,92.0,91.0,90.0,88.0,83.0,78.0,73.0,73.0,71.0,71.0,73.0,76.0,80.0,84.0,86.0,88.0,89.0,88.0,89.0,89.0,90.0,90.0,91.0,90.0,88.0,88.0,88.0,87.0,86.0,82.0,84.0,81.0,82.0,87.0,89.0,88.0,90.0,94.0,95.0,92.0,93.0,92.0,91.0,92.0,94.0,94.0,93.0,93.0,93.0,93.0,93.0,91.0,88.0,90.0,90.0,83.0,72.0,69.0,69.0,71.0,75.0,78.0,79.0,81.0,85.0,87.0,89.0,91.0,92.0,92.0,91.0,91.0,93.0,93.0,91.0,91.0,89.0,87.0,85.0,86.0,82.0,79.0,80.0,83.0,84.0,86.0,88.0,92.0,95.0,95.0,95.0,95.0,94.0,94.0,93.0,92.0,92.0,92.0,92.0,91.0,88.0,80.0,82.0,73.0,71.0,70.0,69.0,71.0,74.0,81.0,84.0,86.0,80.0,78.0,78.0,78.0,78.0,74.0,65.0,63.0,65.0,67.0,72.0,73.0,68.0,64.0,62.0,61.0,62.0,64.0,64.0,66.0,68.0,71.0,76.0,80.0,85.0,89.0,89.0,88.0,88.0,88.0,86.0,84.0,82.0,82.0,81.0,80.0,75.0,73.0,76.0,76.0,69.0,66.0,67.0,68.0,68.0,74.0,79.0,80.0,83.0,89.0,95.0,95.0,96.0,95.0,92.0,92.0,93.0,92.0,91.0,92.0,88.0,79.0,73.0,70.0,68.0,69.0,71.0,74.0,79.0,89.0,96.0,97.0,97.0,97.0,96.0,96.0,97.0,97.0,97.0,98.0,97.0,95.0,94.0,93.0,90.0,87.0,82.0,74.0,65.0,59.0,59.0,62.0,73.0,79.0,83.0,86.0,89.0,92.0,94.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,94.0,93.0,87.0,82.0,78.0,76.0,75.0,75.0,79.0,82.0,85.0,88.0,89.0,91.0,92.0,94.0,95.0,95.0,95.0,95.0,94.0,94.0,93.0,93.0,93.0,92.0,89.0,84.0,74.0,68.0,63.0,59.0,58.0,59.0,61.0,62.0,62.0,61.0,61.0,63.0,67.0,72.0,78.0,84.0,86.0,89.0,92.0,94.0,95.0,95.0,92.0,87.0,84.0,79.0,78.0,75.0,76.0,78.0,78.0,79.0,82.0,86.0,88.0,89.0,89.0,89.0,91.0,93.0,93.0,95.0,96.0,98.0,98.0,96.0,87.0,81.0,75.0,69.0,65.0,64.0,66.0,69.0,73.0,81.0,86.0,87.0,88.0,91.0,94.0
